最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
0.798,0.25,0.002,490,39005.0,1.63,0.06,56.33,0.29,0.63,900939,汇丽B,0.806,0.793,0.806,0.796,144837000,70224000,0.63,10.56,-2.68,21.09,19960628
0.374,-0.8,-0.003,160,5984.0,1.86,0.01,14.5,0.27,0.0,900940,大名城B,0.38,0.373,0.373,0.377,925771571,74321316,0.0,0.49,-7.2,-2.09,19960726
0.44,0.69,0.003,1908,83834.0,1.6,0.06,60.04,0.99,0.69,900941,东信Ｂ股,0.444,0.437,0.437,0.437,552640028,132000000,0.69,1.2,-6.38,-16.82,19960809
0.731,-0.95,-0.007,826,60543.0,0.95,0.04,-56.81,0.7,-0.27,900942,黄山Ｂ股,0.738,0.731,0.734,0.738,533176371,157954071,-0.27,0.84,-10.74,-16.93,19961122
0.465,-2.31,-0.011,186,8652.0,2.1,0.02,105.18,0.52,0.0,900943,开开Ｂ股,0.475,0.465,0.465,0.476,112995000,37200000,0.0,1.5,-12.59,-4.12,19970108
0.194,0.52,0.001,954,18457.0,0.52,0.03,-1.07,0.39,0.52,900945,海控Ｂ股,0.194,0.193,0.193,0.193,3260387344,71672602,0.0,0.71,-11.42,-28.94,19970626
0.146,-2.01,-0.003,1999,29316.0,2.68,0.09,232.6,0.88,-2.01,900946,ST天雁B,0.149,0.145,0.148,0.149,155403865,33580000,-2.01,1.37,-17.05,-20.65,19970617
0.235,-2.08,-0.005,4571,108279.0,3.33,0.02,32.91,0.8,0.0,900947,振华Ｂ股,0.242,0.234,0.239,0.24,1238063073,457393622,0.0,0.61,-9.27,-27.24,19970805
0.501,0.2,0.001,35655,1795829.0,4.0,0.27,8.88,0.83,1.01,900948,伊泰Ｂ股,0.513,0.493,0.501,0.5,1630257507,665328000,1.01,0.32,-27.29,-34.17,19970808
-,-,-,-,-,-,-,-,-,-,900949,东电B股,-,-,-,0.825,-,-,-,-,-,-,19970923
-,-,-,-,-,-,-,-,-,-,900950,新城B股,-,-,-,2.216,-,-,-,-,-,-,19971016
-,-,-,-,-,-,-,-,-,-,900951,退市大化,-,-,-,0.069,-,-,-,-,-,-,19971021
0.235,-2.08,-0.005,2159,51254.0,2.5,0.1,15.58,1.85,0.0,900952,锦港Ｂ股,0.241,0.235,0.238,0.24,470538503,52359638,0.0,0.5,-8.91,-22.95,19980519
0.375,-1.32,-0.005,1664,62847.0,1.32,0.07,-28.62,1.03,0.0,900953,凯马Ｂ,0.38,0.375,0.375,0.38,240000000,90000000,0.0,2.25,-13.99,-21.55,19980624
0.143,-0.69,-0.001,1748,24660.0,1.39,0.05,25.7,2.38,1.42,900955,*ST海创B,0.143,0.141,0.141,0.144,186400500,47190000,1.42,1.17,-18.29,-21.86,19990118
-,-,-,-,-,-,-,-,-,-,900956,东贝B股,-,-,-,3.07,-,-,-,-,-,-,19990715
0.506,-0.39,-0.002,1107,56165.0,1.18,0.06,53.73,0.79,0.2,900957,凌云Ｂ股,0.511,0.505,0.507,0.508,176594000,93104000,0.0,2.44,-8.66,-8.99,20000728
