最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
8.47,0.24,0.02,309520,261487696.0,0.83,0.27,5.8,0.62,0.0,601186,中国铁建,8.48,8.41,8.45,8.45,115018716505,97432489385,0.0,0.64,-3.31,-14.7,20080310
12.91,-0.08,-0.01,128301,165927858.0,1.47,0.47,20.98,0.84,-0.15,601198,东兴证券,13.04,12.85,12.9,12.92,35605272082,35605272082,0.0,1.7,-1.22,-0.69,20150226
11.63,0.78,0.09,50618,58828509.0,1.3,0.45,18.22,0.79,0.09,601200,上海环境,11.68,11.53,11.55,11.54,13047214855,13047214855,0.0,1.42,-10.4,5.54,20170331
18.66,0.48,0.09,230527,429649696.0,1.4,0.31,13.93,0.59,0.11,601211,国泰君安,18.79,18.53,18.53,18.57,166231641677,138786006498,0.05,1.34,-3.52,3.09,20150626
5.31,-1.67,-0.09,1270572,676908848.0,2.96,1.51,16.12,0.9,0.19,601216,君正集团,5.43,5.27,5.38,5.4,44805872341,44805872341,0.19,2.49,-45.82,91.01,20110222
10.57,2.03,0.21,402349,422717376.0,3.28,0.4,6.91,0.65,-0.09,601225,陕西煤业,10.61,10.27,10.29,10.36,105700000000,105700000000,0.09,1.57,35.51,22.48,20140128
7.96,0.38,0.03,151877,120907729.0,1.01,0.11,5.63,0.71,0.0,601229,上海银行,7.99,7.91,7.92,7.93,113083968452,109082686055,0.0,0.68,-3.52,-12.43,20161116
21.55,0.47,0.1,89118,191713608.0,1.91,0.41,35.24,0.83,0.09,601231,环旭电子,21.73,21.32,21.48,21.45,47035318124,47035318124,0.05,4.27,-7.31,13.06,20120220
20.3,-0.15,-0.03,754437,1518641632.0,6.39,3.75,17.01,0.77,0.5,601233,桐昆股份,20.95,19.65,20.66,20.33,40878616911,40878616911,0.5,2.07,27.67,37.53,20110518
16.53,-3.67,-0.63,185892,308399360.0,5.01,1.26,48.73,1.43,0.12,601236,红塔证券,17.07,16.21,17.0,17.16,60060191196,24380429567,0.0,4.31,-19.25,-0.84,20190705
13.77,-5.23,-0.76,666663,921371472.0,5.09,0.93,21.14,0.7,0.0,601238,广汽集团,14.34,13.6,14.3,14.53,140976291955,98308290355,0.0,1.7,37.29,19.64,20120329
3.23,0.31,0.01,1366312,440760240.0,0.93,0.05,5.13,0.85,0.0,601288,农业银行,3.24,3.21,3.22,3.22,1130445199410,949798599310,-0.31,0.62,0.0,-7.98,20100715
6.08,0.16,0.01,111382,67479857.0,1.48,0.6,10.04,0.67,0.16,601298,青岛港,6.1,6.01,6.06,6.07,39465888000,11368967680,0.0,1.23,-1.14,-8.85,20190121
8.67,-1.81,-0.16,314057,272273248.0,3.85,2.8,16.19,0.91,0.0,601311,骆驼股份,8.87,8.53,8.79,8.83,9725166822,9725166822,0.0,1.45,4.96,22.98,20110602
89.15,2.18,1.9,909240,8027343360.0,3.14,0.84,11.86,1.3,0.04,601318,中国平安,89.39,86.65,87.01,87.25,1629683521702,965732039997,0.0,2.3,17.3,6.95,20070301
6.8,1.64,0.11,1054123,712134592.0,2.84,1.88,12.04,1.65,0.0,601319,中国人保,6.83,6.64,6.66,6.69,300723135964,38090655729,0.0,1.52,-5.03,-8.97,20181116
