最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
40.68,-0.78,-0.32,35502,144762888.0,4.24,2.51,71.73,1.19,-0.12,000710,贝瑞基因,41.86,40.12,41.0,41.0,14425366588,5765038977,-0.1,6.2,-34.7,11.15,19970422
3.06,0.33,0.01,18616,5695437.0,1.31,0.23,-5.37,0.47,0.33,000711,京蓝科技,3.08,3.04,3.05,3.05,3132423517,2514906980,0.0,0.75,-14.76,-43.75,19970411
14.0,0.29,0.04,45051,62916740.0,2.01,0.57,46.6,0.58,0.14,000712,锦龙股份,14.11,13.83,13.84,13.96,12544000000,11143955158,-0.14,3.55,-4.96,-7.89,19970415
10.14,-0.2,-0.02,74621,75813760.0,1.48,1.92,192.98,0.56,-0.1,000713,丰乐种业,10.24,10.09,10.16,10.16,4447222788,3939783006,-0.1,2.65,-13.92,20.14,19970422
5.55,0.36,0.02,8296,4582802.0,1.45,0.2,94.09,0.35,0.36,000715,中兴商业,5.57,5.49,5.53,5.53,2307240117,2303580192,0.18,1.58,-13.01,-7.65,19970508
3.34,-1.47,-0.05,55131,18429588.0,2.65,0.81,-75.19,0.66,0.0,000716,黑芝麻,3.4,3.31,3.39,3.39,2484958497,2266124476,0.3,0.92,-20.67,-19.32,19970418
4.73,0.21,0.01,371622,175512507.0,2.33,1.54,7.08,0.47,-0.21,000717,韶钢松山,4.77,4.66,4.72,4.72,11444350459,11444350459,0.0,1.29,10.51,3.05,19970508
3.27,0.0,0.0,92150,29984880.0,1.53,0.4,8.77,0.53,0.31,000718,苏宁环球,3.28,3.23,3.25,3.27,9923260976,7485626468,0.62,1.21,-2.97,-7.1,19970408
7.25,0.83,0.06,24330,17608648.0,2.23,0.36,9.61,0.89,-0.14,000719,中原传媒,7.33,7.17,7.19,7.19,7418227180,4836819687,-0.28,0.87,-5.23,5.38,19970331
4.18,1.95,0.08,130464,54534040.0,3.9,1.51,-38.94,1.41,-0.48,000720,新能泰山,4.24,4.08,4.08,4.1,5390741021,3609262800,-0.24,2.25,-7.32,-23.3,19970509
