最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
2.59,-1.89,-0.05,361306,95695979.0,4.55,2.14,18.21,0.89,-0.38,002526,山东矿机,2.71,2.59,2.64,2.64,4617436035,4382369207,-0.38,1.65,-13.09,15.11,20101217
5.99,-2.76,-0.17,50979,31003971.0,3.41,1.15,36.41,1.02,0.0,002527,新时达,6.19,5.98,6.18,6.16,3715042787,2653064875,-0.17,1.46,-3.23,15.86,20101224
4.05,-2.88,-0.12,46765,19212588.0,3.6,0.45,-59.19,1.65,-0.49,002528,英飞拓,4.2,4.05,4.18,4.17,4854634082,4235412341,-0.25,1.32,-17.01,-23.0,20101224
5.81,-0.17,-0.01,13102,7597344.0,1.55,0.5,439.53,0.69,0.17,002529,*ST海源,5.84,5.75,5.82,5.82,1510600000,1510600000,0.0,1.83,-11.16,1.22,20101224
7.9,-2.71,-0.22,56932,45633384.0,3.69,0.89,90.36,1.32,-0.13,002530,金财互联,8.2,7.9,8.2,8.12,6155665583,5031363542,0.0,1.8,-29.15,-31.72,20101231
7.13,-5.94,-0.45,496779,361235360.0,6.46,2.81,11.76,1.87,0.0,002531,天顺风能,7.6,7.11,7.54,7.58,12684405805,12613016438,0.0,1.97,6.74,14.63,20101231
8.08,-1.22,-0.1,98062,79837729.0,3.06,2.28,19.22,0.65,-0.37,002532,天山铝业,8.3,8.05,8.2,8.18,31419295227,3480859992,0.0,2.29,8.46,34.0,20101231
5.73,-2.22,-0.13,97091,55696736.0,4.78,1.84,17.98,2.06,1.6,002533,金杯电工,5.89,5.61,5.87,5.86,4209064767,3020482146,1.78,1.32,-3.54,20.13,20101231
10.15,-1.74,-0.18,33501,34392646.0,2.61,0.45,13.41,0.78,-0.39,002534,杭锅股份,10.42,10.15,10.28,10.33,7502890658,7478608914,-0.2,2.33,8.79,38.66,20110110
1.57,-1.88,-0.03,96064,15134114.0,2.5,1.69,92.19,1.04,0.0,002535,*ST林重,1.6,1.56,1.59,1.6,1258642426,893806892,0.0,1.58,-1.88,-43.32,20110111
5.93,0.68,0.04,138308,81914319.0,5.94,2.94,27.16,1.91,-0.17,002536,飞龙股份,6.09,5.74,5.89,5.89,2969221057,2794045376,0.0,1.4,-3.26,21.27,20110111
7.59,-0.65,-0.05,451546,350216272.0,4.58,3.65,38.71,1.57,0.0,002537,海联金汇,7.93,7.58,7.69,7.64,9395169464,9395169464,-0.26,2.35,-5.83,8.12,20110110
6.21,-2.2,-0.14,85565,53505413.0,3.46,1.23,16.63,0.55,0.16,002538,司尔特,6.42,6.2,6.39,6.35,4459705669,4337541152,0.0,1.17,-15.85,32.69,20110118
7.33,0.27,0.02,101477,74448482.0,3.15,1.55,14.99,1.04,-0.27,002539,云图控股,7.45,7.22,7.34,7.31,7404033000,4811743228,-0.14,2.19,1.52,53.99,20110118
5.09,-0.78,-0.04,58393,30108889.0,3.12,0.65,19.81,0.9,-0.39,002540,亚太科技,5.25,5.09,5.17,5.13,6466995155,4556480773,-0.2,1.36,0.59,26.62,20110118
38.15,-0.1,-0.04,35813,137298797.0,2.75,0.97,29.85,0.63,-0.03,002541,鸿路钢构,38.93,37.88,38.13,38.19,19979874242,14133610263,0.26,3.73,-11.55,265.77,20110118
3.31,-2.65,-0.09,93358,31313768.0,2.94,0.7,26.2,2.02,-0.3,002542,中化岩土,3.41,3.31,3.41,3.4,5976441033,4444981182,-0.3,1.47,-13.58,-11.02,20110128
8.71,-2.13,-0.19,38014,33460122.0,2.58,0.6,11.27,0.64,-0.34,002543,万和电气,8.93,8.7,8.9,8.9,6476756000,5494611165,-0.11,1.65,0.69,-5.74,20110128
16.3,-1.09,-0.18,85194,140610549.0,3.52,1.66,96.04,1.04,0.25,002544,杰赛科技,16.78,16.2,16.78,16.48,9400400498,8356393681,0.06,4.41,4.96,19.94,20110128
7.65,-1.42,-0.11,62310,47742935.0,2.45,0.6,30.69,1.15,-0.39,002545,东方铁塔,7.79,7.6,7.76,7.76,9517074935,7895153384,-0.26,1.23,-6.48,2.41,20110211
4.2,-1.87,-0.08,64911,27494068.0,1.87,0.82,20.96,1.24,-0.47,002546,新联电子,4.28,4.2,4.27,4.28,3503006203,3312850153,0.0,1.13,-10.45,1.45,20110211
5.27,-2.04,-0.11,502072,266257915.0,5.76,6.5,-12.48,2.07,-0.94,002547,春兴精工,5.49,5.18,5.25,5.38,5944861275,4068976913,-0.38,2.51,-23.07,-35.89,20110218
8.64,-3.03,-0.27,153084,133664077.0,3.03,3.04,11.21,0.7,0.12,002548,金新农,8.87,8.6,8.87,8.91,4860386407,4355496144,0.0,2.28,-8.18,27.06,20110218
8.13,5.45,0.42,272134,225534106.0,8.95,4.39,63.48,2.16,-0.25,002549,凯美特气,8.48,7.79,7.8,7.71,5070681000,5042509940,0.12,5.24,6.0,34.6,20110218
4.44,-1.55,-0.07,34628,15472871.0,1.55,0.38,29.15,0.91,0.0,002550,千红制药,4.51,4.44,4.51,4.51,5682645000,4044390290,-0.22,2.41,-12.77,2.54,20110218
6.46,-2.27,-0.15,85857,55957257.0,2.87,1.59,31.04,0.94,-0.31,002551,尚荣医疗,6.65,6.46,6.64,6.61,5298729650,3498330583,0.0,1.79,-13.75,39.83,20110225
13.89,-1.63,-0.23,12193,17100275.0,2.55,0.53,427.79,0.81,-0.29,002552,宝鼎科技,14.25,13.89,14.12,14.12,4253567175,3213368799,-0.07,6.35,-12.09,-44.9,20110225
8.67,0.93,0.08,241880,209708262.0,5.24,10.32,38.03,1.02,-0.12,002553,南方轴承,8.85,8.4,8.56,8.59,3017160000,2031330723,0.23,4.24,24.03,63.58,20110225
2.43,-1.62,-0.04,68407,16800320.0,2.43,0.83,-9.99,0.72,-0.41,002554,惠博普,2.49,2.43,2.47,2.47,2602068300,2009347927,0.0,1.68,-15.63,-19.8,20110225
28.68,-2.38,-0.7,376632,1094726096.0,3.85,2.55,20.1,0.6,-0.14,002555,三七互娱,29.8,28.67,29.69,29.38,60579378670,42436128459,-0.03,7.46,-31.67,8.93,20110302
8.35,-0.36,-0.03,63492,52935496.0,2.03,0.86,24.36,0.81,-0.24,002556,辉隆股份,8.42,8.25,8.38,8.38,7173002729,6167564900,-0.36,2.52,-8.24,49.64,20110302
57.95,-1.13,-0.66,43920,256168336.0,3.45,0.87,41.59,0.75,0.09,002557,洽洽食品,59.36,57.34,59.36,58.61,29380650000,29380650000,-0.09,7.66,-4.77,74.18,20110302
17.27,-1.48,-0.26,47791,83230993.0,1.88,0.24,31.31,1.12,-0.17,002558,巨人网络,17.6,17.27,17.53,17.53,34961041426,34961041426,-0.06,4.28,-15.47,-3.68,20110302
5.7,-2.9,-0.17,40133,23172098.0,3.24,0.87,22.88,1.21,-0.18,002559,亚威股份,5.88,5.69,5.86,5.87,3173321168,2626502909,0.18,1.89,-17.63,1.06,20110303
8.24,-3.4,-0.29,57051,47702835.0,3.99,2.0,22.98,1.6,0.12,002560,通达股份,8.53,8.19,8.53,8.53,4274602753,2352057258,0.12,1.84,-17.19,45.58,20110303
7.89,1.94,0.15,28701,22525709.0,2.58,0.73,37.0,2.94,0.13,002561,徐家汇,7.91,7.71,7.74,7.74,3280370070,3096811832,0.0,1.48,-7.07,0.9,20110303
5.93,-0.84,-0.05,117118,70299470.0,2.17,2.0,41.37,1.06,-0.17,002562,兄弟科技,6.06,5.93,5.96,5.98,5619377070,3466155537,0.0,2.31,-6.17,21.52,20110310
9.55,-0.62,-0.06,102175,98399928.0,2.71,0.54,89.48,0.71,0.0,002563,森马服饰,9.76,9.5,9.65,9.61,25762011049,18026024095,0.21,2.35,21.5,1.38,20110311
3.48,-2.25,-0.08,92402,32532197.0,2.81,1.06,-3.73,0.8,-0.29,002564,天沃科技,3.57,3.47,3.56,3.56,3025425981,3022300670,0.0,0.99,-20.55,-23.85,20110310
4.65,-2.52,-0.12,237802,112118598.0,3.35,2.25,565.64,0.37,-0.21,002565,顺灏股份,4.81,4.65,4.77,4.77,4929729687,4907594181,-0.43,2.53,-11.6,-27.34,20110318
